mention_week,conflict_country_name,conflict_continent,material_conflict_mentions,google_search
2025-01-27,Russia,Europe,19982,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2025-01-27+before:2025-02-03
2025-01-27,United Kingdom,Europe,16925,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2025-01-27+before:2025-02-03
2025-01-27,Ukraine,Europe,15377,https://www.google.com/search?q=site:dw.com+Ukraine+news+after:2025-01-27+before:2025-02-03
2025-02-03,United States,North America,105032,https://www.google.com/search?q=site:bbc.com+United States+news+after:2025-02-03+before:2025-02-10
2025-02-03,Israel,Asia,48153,https://www.google.com/search?q=site:dw.com+Israel+news+after:2025-02-03+before:2025-02-10
2025-02-03,Russia,Europe,17610,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2025-02-03+before:2025-02-10
2025-02-03,Ukraine,Europe,14709,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2025-02-03+before:2025-02-10
2025-02-03,United Kingdom,Europe,11930,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2025-02-03+before:2025-02-10
2025-02-10,United States,North America,104230,https://www.google.com/search?q=site:reuters.com+United States+news+after:2025-02-10+before:2025-02-17
2025-02-10,Israel,Asia,39390,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2025-02-10+before:2025-02-17
2025-02-10,Russia,Europe,22679,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2025-02-10+before:2025-02-17
2025-02-10,Ukraine,Europe,16355,https://www.google.com/search?q=site:pbs.org+Ukraine+news+after:2025-02-10+before:2025-02-17
2025-02-10,United Kingdom,Europe,13434,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2025-02-10+before:2025-02-17
2025-02-17,United States,North America,113048,https://www.google.com/search?q=site:dw.com+United States+news+after:2025-02-17+before:2025-02-24
2025-02-17,Israel,Asia,53147,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2025-02-17+before:2025-02-24
2025-02-17,Russia,Europe,20750,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2025-02-17+before:2025-02-24
2025-02-17,Ukraine,Europe,18643,https://www.google.com/search?q=site:bbc.com+Ukraine+news+after:2025-02-17+before:2025-02-24
2025-02-17,United Kingdom,Europe,11678,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2025-02-17+before:2025-02-24
2025-02-24,United States,North America,102572,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2025-02-24+before:2025-03-03
2025-02-24,Israel,Asia,31864,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2025-02-24+before:2025-03-03
2025-02-24,Ukraine,Europe,26060,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2025-02-24+before:2025-03-03
2025-02-24,Russia,Europe,22105,https://www.google.com/search?q=site:dw.com+Russia+news+after:2025-02-24+before:2025-03-03
2025-02-24,United Kingdom,Europe,14583,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2025-02-24+before:2025-03-03
2025-03-03,United States,North America,108492,https://www.google.com/search?q=site:reuters.com+United States+news+after:2025-03-03+before:2025-03-10
2025-03-03,Ukraine,Europe,38475,https://www.google.com/search?q=site:aljazeera.com+Ukraine+news+after:2025-03-03+before:2025-03-10
2025-03-03,Israel,Asia,31011,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2025-03-03+before:2025-03-10
2025-03-03,Russia,Europe,30284,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2025-03-03+before:2025-03-10
2025-03-03,Syria,Asia,21141,https://www.google.com/search?q=site:apnews.com+Syria+news+after:2025-03-03+before:2025-03-10
2025-03-10,United States,North America,112630,https://www.google.com/search?q=site:pbs.org+United States+news+after:2025-03-10+before:2025-03-17
2025-03-10,Russia,Europe,37261,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2025-03-10+before:2025-03-17
2025-03-10,Israel,Asia,37097,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2025-03-10+before:2025-03-17
2025-03-10,Ukraine,Europe,27400,https://www.google.com/search?q=site:bbc.com+Ukraine+news+after:2025-03-10+before:2025-03-17
2025-03-10,United Kingdom,Europe,17624,https://www.google.com/search?q=site:npr.org+United Kingdom+news+after:2025-03-10+before:2025-03-17
2025-03-17,United States,North America,121234,https://www.google.com/search?q=site:npr.org+United States+news+after:2025-03-17+before:2025-03-24
2025-03-17,Israel,Asia,88954,https://www.google.com/search?q=site:dw.com+Israel+news+after:2025-03-17+before:2025-03-24
2025-03-17,Russia,Europe,25740,https://www.google.com/search?q=site:pbs.org+Russia+news+after:2025-03-17+before:2025-03-24
2025-03-17,Ukraine,Europe,23203,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2025-03-17+before:2025-03-24
2025-03-17,United Kingdom,Europe,19325,https://www.google.com/search?q=site:bbc.com+United Kingdom+news+after:2025-03-17+before:2025-03-24
2025-03-24,United States,North America,111271,https://www.google.com/search?q=site:reuters.com+United States+news+after:2025-03-24+before:2025-03-31
2025-03-24,Israel,Asia,46501,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2025-03-24+before:2025-03-31
2025-03-24,Russia,Europe,25049,https://www.google.com/search?q=site:pbs.org+Russia+news+after:2025-03-24+before:2025-03-31
2025-03-24,Ukraine,Europe,21051,https://www.google.com/search?q=site:dw.com+Ukraine+news+after:2025-03-24+before:2025-03-31
2025-03-24,Turkey,Asia,17625,https://www.google.com/search?q=site:reuters.com+Turkey+news+after:2025-03-24+before:2025-03-31
2025-03-31,United States,North America,105651,https://www.google.com/search?q=site:pbs.org+United States+news+after:2025-03-31+before:2025-04-07
2025-03-31,Israel,Asia,39870,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2025-03-31+before:2025-04-07
2025-03-31,Russia,Europe,22259,https://www.google.com/search?q=site:npr.org+Russia+news+after:2025-03-31+before:2025-04-07
2025-03-31,United Kingdom,Europe,18278,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2025-03-31+before:2025-04-07
2025-03-31,Ukraine,Europe,17079,https://www.google.com/search?q=site:dw.com+Ukraine+news+after:2025-03-31+before:2025-04-07
2025-04-07,United States,North America,114565,https://www.google.com/search?q=site:npr.org+United States+news+after:2025-04-07+before:2025-04-14
2025-04-07,Israel,Asia,40676,https://www.google.com/search?q=site:npr.org+Israel+news+after:2025-04-07+before:2025-04-14
2025-04-07,Russia,Europe,22183,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2025-04-07+before:2025-04-14
2025-04-07,United Kingdom,Europe,17422,https://www.google.com/search?q=site:pbs.org+United Kingdom+news+after:2025-04-07+before:2025-04-14
2025-04-07,Ukraine,Europe,17243,https://www.google.com/search?q=site:aljazeera.com+Ukraine+news+after:2025-04-07+before:2025-04-14
2025-04-14,United States,North America,134922,https://www.google.com/search?q=site:reuters.com+United States+news+after:2025-04-14+before:2025-04-21
2025-04-14,Israel,Asia,38791,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2025-04-14+before:2025-04-21
2025-04-14,Russia,Europe,26850,https://www.google.com/search?q=site:dw.com+Russia+news+after:2025-04-14+before:2025-04-21
2025-04-14,Ukraine,Europe,20525,https://www.google.com/search?q=site:apnews.com+Ukraine+news+after:2025-04-14+before:2025-04-21
2025-04-14,United Kingdom,Europe,13988,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2025-04-14+before:2025-04-21
2025-04-21,United States,North America,116906,https://www.google.com/search?q=site:npr.org+United States+news+after:2025-04-21+before:2025-04-28
2025-04-21,India,Asia,31516,https://www.google.com/search?q=site:npr.org+India+news+after:2025-04-21+before:2025-04-28
2025-04-21,Russia,Europe,29394,https://www.google.com/search?q=site:bbc.com+Russia+news+after:2025-04-21+before:2025-04-28
2025-04-21,Israel,Asia,27259,https://www.google.com/search?q=site:dw.com+Israel+news+after:2025-04-21+before:2025-04-28
2025-04-21,Ukraine,Europe,26256,https://www.google.com/search?q=site:dw.com+Ukraine+news+after:2025-04-21+before:2025-04-28
2025-04-28,United States,North America,108420,https://www.google.com/search?q=site:dw.com+United States+news+after:2025-04-28+before:2025-05-05
2025-04-28,Israel,Asia,38754,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2025-04-28+before:2025-05-05
2025-04-28,Russia,Europe,19603,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2025-04-28+before:2025-05-05
2025-04-28,Ukraine,Europe,17537,https://www.google.com/search?q=site:aljazeera.com+Ukraine+news+after:2025-04-28+before:2025-05-05
2025-04-28,India,Asia,17474,https://www.google.com/search?q=site:npr.org+India+news+after:2025-04-28+before:2025-05-05
2025-05-05,United States,North America,106577,https://www.google.com/search?q=site:reuters.com+United States+news+after:2025-05-05+before:2025-05-12
2025-05-05,Pakistan,Asia,55565,https://www.google.com/search?q=site:bbc.com+Pakistan+news+after:2025-05-05+before:2025-05-12
2025-05-05,India,Asia,44072,https://www.google.com/search?q=site:reuters.com+India+news+after:2025-05-05+before:2025-05-12
2025-05-05,Israel,Asia,37324,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2025-05-05+before:2025-05-12
2025-05-05,Russia,Europe,25020,https://www.google.com/search?q=site:bbc.com+Russia+news+after:2025-05-05+before:2025-05-12
2025-05-12,United States,North America,105422,https://www.google.com/search?q=site:pbs.org+United States+news+after:2025-05-12+before:2025-05-19
2025-05-12,Israel,Asia,46379,https://www.google.com/search?q=site:npr.org+Israel+news+after:2025-05-12+before:2025-05-19
2025-05-12,Russia,Europe,21170,https://www.google.com/search?q=site:dw.com+Russia+news+after:2025-05-12+before:2025-05-19
2025-05-12,Ukraine,Europe,16272,https://www.google.com/search?q=site:bbc.com+Ukraine+news+after:2025-05-12+before:2025-05-19
2025-05-12,India,Asia,16053,https://www.google.com/search?q=site:reuters.com+India+news+after:2025-05-12+before:2025-05-19
2025-05-19,United States,North America,119232,https://www.google.com/search?q=site:dw.com+United States+news+after:2025-05-19+before:2025-05-26
2025-05-19,Israel,Asia,68367,https://www.google.com/search?q=site:aljazeera.com+Israel+news+after:2025-05-19+before:2025-05-26
2025-05-19,Russia,Europe,27305,https://www.google.com/search?q=site:bbc.com+Russia+news+after:2025-05-19+before:2025-05-26
2025-05-19,Ukraine,Europe,25164,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2025-05-19+before:2025-05-26
2025-05-19,United Kingdom,Europe,13905,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2025-05-19+before:2025-05-26
2025-05-26,United States,North America,105730,https://www.google.com/search?q=site:apnews.com+United States+news+after:2025-05-26+before:2025-06-02
2025-05-26,Israel,Asia,49715,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2025-05-26+before:2025-06-02
2025-05-26,Russia,Europe,30269,https://www.google.com/search?q=site:dw.com+Russia+news+after:2025-05-26+before:2025-06-02
2025-05-26,Ukraine,Europe,26599,https://www.google.com/search?q=site:reuters.com+Ukraine+news+after:2025-05-26+before:2025-06-02
2025-05-26,United Kingdom,Europe,10823,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2025-05-26+before:2025-06-02
2025-06-02,United States,North America,144758,https://www.google.com/search?q=site:apnews.com+United States+news+after:2025-06-02+before:2025-06-09
2025-06-02,Israel,Asia,54817,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2025-06-02+before:2025-06-09
2025-06-02,Russia,Europe,35269,https://www.google.com/search?q=site:aljazeera.com+Russia+news+after:2025-06-02+before:2025-06-09
2025-06-02,Ukraine,Europe,33167,https://www.google.com/search?q=site:apnews.com+Ukraine+news+after:2025-06-02+before:2025-06-09
2025-06-02,United Kingdom,Europe,13946,https://www.google.com/search?q=site:dw.com+United Kingdom+news+after:2025-06-02+before:2025-06-09
2025-06-09,United States,North America,162137,https://www.google.com/search?q=site:reuters.com+United States+news+after:2025-06-09+before:2025-06-16
2025-06-09,Israel,Asia,77749,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2025-06-09+before:2025-06-16
2025-06-09,Iran,Asia,48715,https://www.google.com/search?q=site:dw.com+Iran+news+after:2025-06-09+before:2025-06-16
2025-06-09,United Kingdom,Europe,22690,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2025-06-09+before:2025-06-16
2025-06-09,Russia,Europe,16919,https://www.google.com/search?q=site:dw.com+Russia+news+after:2025-06-09+before:2025-06-16
2025-06-30,United States,North America,61909,https://www.google.com/search?q=site:bbc.com+United States+news+after:2025-06-30+before:2025-07-07
2025-06-30,Israel,Asia,34157,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2025-06-30+before:2025-07-07
2025-06-30,Russia,Europe,19974,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2025-06-30+before:2025-07-07
2025-06-30,Ukraine,Europe,19002,https://www.google.com/search?q=site:npr.org+Ukraine+news+after:2025-06-30+before:2025-07-07
2025-06-30,United Kingdom,Europe,9258,https://www.google.com/search?q=site:bbc.com+United Kingdom+news+after:2025-06-30+before:2025-07-07
2025-07-07,United States,North America,101215,https://www.google.com/search?q=site:bbc.com+United States+news+after:2025-07-07+before:2025-07-14
2025-07-07,Israel,Asia,48312,https://www.google.com/search?q=site:dw.com+Israel+news+after:2025-07-07+before:2025-07-14
2025-07-07,Russia,Europe,25641,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2025-07-07+before:2025-07-14
2025-07-07,Ukraine,Europe,24744,https://www.google.com/search?q=site:apnews.com+Ukraine+news+after:2025-07-07+before:2025-07-14
2025-07-07,United Kingdom,Europe,13640,https://www.google.com/search?q=site:bbc.com+United Kingdom+news+after:2025-07-07+before:2025-07-14
2025-07-14,United States,North America,109575,https://www.google.com/search?q=site:bbc.com+United States+news+after:2025-07-14+before:2025-07-21
2025-07-14,Israel,Asia,47796,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2025-07-14+before:2025-07-21
2025-07-14,Syria,Asia,32157,https://www.google.com/search?q=site:npr.org+Syria+news+after:2025-07-14+before:2025-07-21
2025-07-14,Russia,Europe,20784,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2025-07-14+before:2025-07-21
2025-07-14,United Kingdom,Europe,17858,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2025-07-14+before:2025-07-21
2025-07-21,United States,North America,123787,https://www.google.com/search?q=site:pbs.org+United States+news+after:2025-07-21+before:2025-07-28
2025-07-21,Israel,Asia,47892,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2025-07-21+before:2025-07-28
2025-07-21,United Kingdom,Europe,21851,https://www.google.com/search?q=site:pbs.org+United Kingdom+news+after:2025-07-21+before:2025-07-28
2025-07-21,Russia,Europe,20792,https://www.google.com/search?q=site:pbs.org+Russia+news+after:2025-07-21+before:2025-07-28
2025-07-21,Thailand,Asia,17726,https://www.google.com/search?q=site:bbc.com+Thailand+news+after:2025-07-21+before:2025-07-28
2025-07-28,United States,North America,109305,https://www.google.com/search?q=site:reuters.com+United States+news+after:2025-07-28+before:2025-08-04
2025-07-28,Israel,Asia,41250,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2025-07-28+before:2025-08-04
2025-07-28,Russia,Europe,24036,https://www.google.com/search?q=site:npr.org+Russia+news+after:2025-07-28+before:2025-08-04
2025-07-28,Ukraine,Europe,18887,https://www.google.com/search?q=site:dw.com+Ukraine+news+after:2025-07-28+before:2025-08-04
