mention_week,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events,material_conflict_mentions_weighted
2024-06-10,Pakistan,Asia,4375,2974,1.194820121533338
2024-06-10,Italy,Europe,4323,2003,0.9531415066028467
2024-06-10,France,Europe,4284,2451,1.2569435334645078
2024-06-10,Mexico,North America,4177,2136,0.9695511886072127
2024-06-17,United States,North America,126137,47240,9.30131976058352
2024-06-17,Israel,Asia,48721,22277,25.58285923581876
2024-06-17,Russia,Europe,31747,16202,11.76443868845015
2024-06-17,Ukraine,Europe,21034,10921,6.653260780214042
2024-06-17,United Kingdom,Europe,12974,5355,1.5682254348133424
2024-06-17,Australia,Oceania,9320,2485,1.7696865094347443
2024-06-17,India,Asia,8765,6221,1.0155835510297733
2024-06-17,Canada,North America,8417,3273,0.5976277753939953
2024-06-17,China,Asia,6493,3330,1.8608559248770775
2024-06-17,South Korea,Asia,4654,1174,0.9562421371682367
2024-06-17,France,Europe,4435,2219,1.9098550031881447
2024-06-17,Mexico,North America,4412,2404,1.0712727054332691
2024-06-17,Lebanon,Asia,4215,2220,1.2691834591560056
2024-06-17,Palestine,Asia,3905,1992,1.23487202001528
2024-06-17,Nigeria,Africa,3770,2864,0.8422684267187345
2024-06-24,United States,North America,127753,48132,11.056687367575359
2024-06-24,Israel,Asia,50500,19435,17.93639482235657
2024-06-24,Russia,Europe,34296,16518,13.717771832239707
2024-06-24,United Kingdom,Europe,23514,6808,2.446465999096862
2024-06-24,Australia,Oceania,17582,4143,1.245936879381368
2024-06-24,Ukraine,Europe,16478,9792,5.91363998548723
2024-06-24,Canada,North America,7862,2661,0.44875423509062734
2024-06-24,Bolivia,South America,7739,1970,3.918054031206241
2024-06-24,India,Asia,7445,5408,0.7486827981611444
2024-06-24,Kenya,Africa,6765,3600,5.023246212870483
2024-06-24,Iraq,Asia,5704,1200,0.9627411774236316
2024-06-24,Sweden,Europe,5022,1573,2.062552579721671
2024-06-24,Nigeria,Africa,4619,2919,0.9361844284067826
2024-06-24,China,Asia,4364,2587,1.832006105572134
2024-06-24,France,Europe,4217,2297,1.7469634064453639
2024-07-01,United States,North America,100288,38536,9.922174528760474
2024-07-01,Israel,Asia,59223,23324,26.867654908432275
2024-07-01,Russia,Europe,20030,11659,7.577178936345587
2024-07-01,Ukraine,Europe,17053,9340,5.717088659187202
2024-07-01,United Kingdom,Europe,16132,6030,1.7865148411139238
2024-07-01,Australia,Oceania,11901,2961,0.8459912677915746
2024-07-01,India,Asia,8673,6136,1.2556330642862439
2024-07-01,France,Europe,5822,2739,2.372854438849207
2024-07-01,Canada,North America,5811,2102,0.39970860698692645
2024-07-01,China,Asia,5024,2545,1.606480071406617
2024-07-01,Palestine,Asia,4728,2723,1.331642707765504
2024-07-01,Lebanon,Asia,4608,1966,0.8443485833101291
2024-07-01,Iran,Asia,4436,1241,0.9355276284204018
2024-07-01,Nigeria,Africa,4415,3187,0.9433470105758874
2024-07-01,Mexico,North America,3660,1949,1.1726479089109842
2024-07-08,United States,North America,163987,53068,21.849656587772206
2024-07-08,Israel,Asia,53757,21096,21.298019104749425
2024-07-08,Russia,Europe,33032,16005,10.65626670178953
2024-07-08,Ukraine,Europe,25695,12916,8.692177364755604
2024-07-08,Australia,Oceania,16434,3679,1.3800800276787888
2024-07-08,United Kingdom,Europe,16286,5760,1.592037309213538
2024-07-08,India,Asia,9293,6306,0.7606006579569166
2024-07-08,Canada,North America,8392,2731,0.5134834622802575
2024-07-08,Pakistan,Asia,4747,2988,0.7873841043939103
2024-07-08,China,Asia,4552,2699,2.474930801902024
2024-07-08,France,Europe,4505,2272,1.8449393809352115
2024-07-08,Nigeria,Africa,4313,2887,1.0038977092157728
2024-07-08,Palestine,Asia,3394,1976,0.8861189820218505
2024-07-08,Germany,Europe,3231,1714,0.9118912278866362
2024-07-08,Mexico,North America,3149,1968,1.2402799921946555
2024-07-15,United States,North America,169268,62128,21.573586355448963
2024-07-15,Israel,Asia,57929,22649,20.62117893887389
2024-07-15,Russia,Europe,26672,13034,8.054932038069168
2024-07-15,Ukraine,Europe,18932,9366,5.1977576548558675
2024-07-15,Bangladesh,Asia,12755,4568,4.571162788439747
2024-07-15,Australia,Oceania,11911,2809,0.753482698489624
2024-07-15,United Kingdom,Europe,11417,5456,2.0581688524938015
2024-07-15,India,Asia,8416,6156,0.6459031649917104
2024-07-15,Pakistan,Asia,6667,4527,1.865911877889491
2024-07-15,Iran,Asia,5139,2480,1.44939096231193
2024-07-15,Canada,North America,5125,2123,0.2869121458592629
2024-07-15,Germany,Europe,5108,2129,1.3844963447830423
2024-07-15,Palestine,Asia,4535,2484,1.3954103609497783
2024-07-15,Lebanon,Asia,4163,1471,0.5386712349747951
2024-07-15,China,Asia,4138,2637,1.783819721424564
2024-07-22,United States,North America,140136,49568,17.492362205594223
2024-07-22,Israel,Asia,59684,22014,22.985895957292925
2024-07-22,Russia,Europe,20628,11404,8.625687907157717
2024-07-22,United Kingdom,Europe,16401,5921,1.720602098469417
2024-07-22,Ukraine,Europe,15664,8552,5.149800897054629
2024-07-22,Australia,Oceania,11982,2504,0.7586384337520022
2024-07-22,Mexico,North America,11287,3617,1.8515758358198564
2024-07-22,Canada,North America,8588,2783,0.502887660373373
2024-07-22,India,Asia,6365,4968,0.5657088436199785
2024-07-22,China,Asia,5542,2450,1.980903312953361
2024-07-22,France,Europe,5011,2039,1.3282138878622909
2024-07-22,Pakistan,Asia,4570,3125,0.96226416146171
2024-07-22,Palestine,Asia,3930,2257,1.2271129890598953
2024-07-22,Iran,Asia,3404,1332,0.9322190940711692
2024-07-22,Bangladesh,Asia,3281,2148,1.5226429214747905
2024-07-29,United States,North America,122210,47166,6.9841728371006
2024-07-29,Israel,Asia,87129,36929,27.162524578944282
2024-07-29,United Kingdom,Europe,42798,10935,5.144807947972392
2024-07-29,Russia,Europe,41874,15949,8.248895815372904
2024-07-29,Iran,Asia,31832,12996,10.4425905225669
2024-07-29,Ukraine,Europe,15167,7851,3.3162425059276037
2024-07-29,Venezuela,South America,11320,5627,9.18458925620768
2024-07-29,Australia,Oceania,11182,2190,0.6482816291911007
2024-07-29,Germany,Europe,11111,3546,1.738530965493215
2024-07-29,Bangladesh,Asia,11043,3977,2.1278192910547635
2024-07-29,Lebanon,Asia,10919,5671,2.5658855209413876
2024-07-29,Canada,North America,7861,2488,0.3950683875951127
2024-07-29,India,Asia,6302,4805,0.6058803104846774
2024-07-29,Nigeria,Africa,6299,4080,1.8091544805133206
2024-07-29,Mexico,North America,5673,2525,1.0000573964412538
2024-08-05,United States,North America,120668,43508,6.704472258294055
2024-08-05,Israel,Asia,66930,30279,23.783875608034567
2024-08-05,Russia,Europe,34504,18804,13.02651255551158
2024-08-05,United Kingdom,Europe,33706,11337,4.139639844635989
2024-08-05,Ukraine,Europe,30650,16100,11.437316677861025
2024-08-05,Bangladesh,Asia,20318,8107,7.136437323247396
2024-08-05,Iran,Asia,17889,9571,5.0346541488567516
2024-08-05,Australia,Oceania,11660,2618,0.7875246371051423
2024-08-05,India,Asia,8497,6089,1.8284078187642994
2024-08-05,Lebanon,Asia,6915,3233,1.3181107577590276
2024-08-05,Palestine,Asia,5777,2013,0.655696486706596
2024-08-05,Canada,North America,5059,1926,0.33433667554967594
2024-08-05,Pakistan,Asia,5002,2734,0.8672935916630684
2024-08-05,Nigeria,Africa,4673,3558,1.646064318460226
2024-08-05,Iraq,Asia,3990,1587,0.7597724235149649
2024-08-12,United States,North America,109092,43547,6.52445325863485
2024-08-12,Israel,Asia,69506,27816,22.83441297016895
2024-08-12,Russia,Europe,45289,21915,14.116458428560312
2024-08-12,Ukraine,Europe,43036,20864,15.413449853719118
2024-08-12,India,Asia,25617,11495,3.490558699098701
2024-08-12,United Kingdom,Europe,18337,7068,1.6934367958979508
2024-08-12,Australia,Oceania,12019,2268,0.7440985383556202
2024-08-12,Iran,Asia,11261,5066,3.3266841695421805
2024-08-12,Bangladesh,Asia,6493,3928,1.7509397692487951
2024-08-12,Canada,North America,6253,1995,0.3481931645335745
2024-08-12,Palestine,Asia,5588,2859,1.2607246842706712
2024-08-12,Lebanon,Asia,4930,1915,0.6074890774887924
2024-08-12,Germany,Europe,4573,2007,0.5709357510667095
2024-08-12,Mexico,North America,4158,2220,1.108589898675825
2024-08-12,Nigeria,Africa,4124,3073,1.2907270115832241
2024-08-19,United States,North America,109571,43527,9.456752729121009
2024-08-19,Israel,Asia,68325,25707,22.20436969031869
2024-08-19,Russia,Europe,43284,20813,14.075046460369963
2024-08-19,Ukraine,Europe,39267,17811,12.742819578307802
2024-08-19,India,Asia,19265,10157,1.7984041918778315
2024-08-19,United Kingdom,Europe,14548,6323,1.3941578759059026
2024-08-19,Lebanon,Asia,9067,3565,2.576571146724209
2024-08-19,Australia,Oceania,8852,2206,0.9298949470912874
2024-08-19,Germany,Europe,8814,3174,2.396981810451438
2024-08-19,Canada,North America,7151,2174,0.38748712255315537
2024-08-19,Iran,Asia,5648,2932,1.5464066552296138
2024-08-19,France,Europe,5560,2658,1.8249687028440287
2024-08-19,Pakistan,Asia,5012,2882,0.8342236314172938
2024-08-19,Nigeria,Africa,4461,3371,0.9804950756126661
2024-08-19,Bangladesh,Asia,4052,2796,0.8204623624897533
2024-08-26,United States,North America,116080,43793,5.86345440367357
2024-08-26,Israel,Asia,78803,30437,28.98446560193678
2024-08-26,Russia,Europe,39463,20086,11.901381229681418
2024-08-26,Ukraine,Europe,34112,17011,9.556869058163777
2024-08-26,Palestine,Asia,15067,6802,4.100978871170211
2024-08-26,Pakistan,Asia,14963,5131,2.6551847354334557
2024-08-26,United Kingdom,Europe,14757,5484,1.1851583485795385
2024-08-26,India,Asia,13524,8439,1.2335172262209857
2024-08-26,Australia,Oceania,11401,2229,0.8923330413096876
2024-08-26,Germany,Europe,8463,2887,2.06676993443136
2024-08-26,France,Europe,8081,3679,1.966400017401356
2024-08-26,Canada,North America,6429,2294,0.33880355089527237
2024-08-26,China,Asia,5708,2779,2.3987147937575783
2024-08-26,Iran,Asia,5075,2266,1.1621550275294565
2024-08-26,Nigeria,Africa,4785,3646,0.9435582786946072
2024-09-02,United States,North America,121812,47405,11.564845529815797
2024-09-02,Israel,Asia,65787,27633,23.671453554270016
2024-09-02,Russia,Europe,31306,15738,10.091279060006531
2024-09-02,Ukraine,Europe,26202,12969,8.21420686765312
2024-09-02,United Kingdom,Europe,16013,6134,1.3565310807004933
2024-09-02,India,Asia,11443,7571,1.0881775786322256
2024-09-02,Palestine,Asia,10966,4861,2.531680278565438
2024-09-02,Australia,Oceania,10305,2134,0.6854631175342117
2024-09-02,Canada,North America,6512,2344,0.4444692817638956
2024-09-02,Germany,Europe,6217,2876,2.0977743403095346
2024-09-02,China,Asia,6131,2943,2.5617434147869065
2024-09-02,France,Europe,5330,2644,2.3144146848847478
2024-09-02,Brazil,South America,4693,2179,1.5006698222138803
2024-09-02,Turkey,Asia,4673,2083,0.76669842382867
2024-09-02,Nigeria,Africa,4635,3457,0.9974490606466785
2024-09-09,United States,North America,127021,50199,9.511922243600967
2024-09-09,Israel,Asia,53054,23428,18.858052929038276
2024-09-09,Russia,Europe,30991,15728,9.918890786037116
2024-09-09,Ukraine,Europe,23169,12256,7.979113844157994
2024-09-09,United Kingdom,Europe,16621,6759,1.692178186805852
2024-09-09,Australia,Oceania,11831,2597,1.0409068843659448
2024-09-09,India,Asia,11595,7329,1.4371155693139885
2024-09-09,Canada,North America,9834,3023,0.6620240346486047
2024-09-09,Palestine,Asia,7060,3816,1.4096443174255848
2024-09-09,Iran,Asia,5479,2596,1.8349518542469363
2024-09-09,Turkey,Asia,5268,2107,0.8925047990585365
2024-09-09,Pakistan,Asia,4969,3077,0.9615892912207205
2024-09-09,Nigeria,Africa,4953,3508,0.8701179392765193
2024-09-09,China,Asia,4657,2371,1.465412626004005
2024-09-09,Mexico,North America,4647,2556,1.6004222319228887
2024-09-16,United States,North America,113641,45222,9.104863218798407
2024-09-16,Israel,Asia,90489,30385,29.124180412090166
2024-09-16,Lebanon,Asia,30534,10406,8.055912839919122
2024-09-16,Russia,Europe,22638,13035,7.3393810153469365
2024-09-16,Ukraine,Europe,17111,9687,5.345122517496941
2024-09-16,United Kingdom,Europe,13824,5333,0.9740622070936886
2024-09-16,Australia,Oceania,9815,2160,0.7099810684668111
2024-09-16,India,Asia,9443,6427,1.0480278235085927
2024-09-16,Iran,Asia,7455,3420,1.746919259886219
2024-09-16,Canada,North America,7025,2334,0.35949484822735134
2024-09-16,France,Europe,6176,2608,2.2352294341413055
2024-09-16,Brazil,South America,5715,1861,1.0402945147568166
2024-09-16,China,Asia,5536,2530,1.2164470174091306
2024-09-16,Mexico,North America,4907,2606,1.751351653657671
2024-09-16,Palestine,Asia,4751,1966,0.5871130409591407
2024-09-23,Israel,Asia,130927,44115,36.759522271293136
2024-09-23,United States,North America,123437,45995,7.091042257471773
2024-09-23,Lebanon,Asia,62695,21331,14.76632843987832
2024-09-23,Russia,Europe,20506,11996,6.3136384348036065
2024-09-23,Ukraine,Europe,18033,9725,4.999320472699506
2024-09-23,United Kingdom,Europe,15495,5907,1.5079199891796162
2024-09-23,Iran,Asia,11006,5111,1.909325209028874
2024-09-23,India,Asia,8693,6384,0.6153482650772558
2024-09-23,Australia,Oceania,6082,1785,0.39821359826085
2024-09-23,China,Asia,6007,3164,1.879576946809903
2024-09-23,Mexico,North America,5561,2547,1.4248098607384359
2024-09-23,Canada,North America,4905,1990,0.2488148190794001
2024-09-23,Pakistan,Asia,4188,2909,0.8956807825932138
2024-09-23,Turkey,Asia,4111,1517,0.398840347985982
2024-09-23,France,Europe,3959,2040,0.9633896756453673
2024-09-30,Israel,Asia,211256,70376,46.96592564073266
2024-09-30,United States,North America,100181,43134,4.71646196684714
2024-09-30,Lebanon,Asia,68669,23599,11.580130720447412
2024-09-30,Iran,Asia,64264,23966,13.19756728215278
2024-09-30,United Kingdom,Europe,19815,6165,0.8948627549671512
2024-09-30,Russia,Europe,18453,10838,3.9300260197528356
2024-09-30,Ukraine,Europe,16227,8946,3.19683632088168
2024-09-30,Australia,Oceania,15651,2138,0.4770755519263386
2024-09-30,India,Asia,10223,6920,1.5418402257094326
2024-09-30,Canada,North America,6259,2252,0.26557948092245776
2024-09-30,Palestine,Asia,5623,2499,0.6188980082577566
2024-09-30,Mexico,North America,4852,3153,1.7584484749712894
2024-09-30,Japan,Asia,4726,864,0.7274389272738764
2024-09-30,Syria,Asia,4566,2209,0.5181134068854413
2024-09-30,France,Europe,4311,2089,0.9510041532240309
2024-10-07,Israel,Asia,134023,51538,39.96090045153303
2024-10-07,United States,North America,89659,40227,7.65695110990529
2024-10-07,Lebanon,Asia,34914,13444,8.424245649652516
2024-10-07,Russia,Europe,21212,12659,6.767015236809557
2024-10-07,Iran,Asia,17533,8357,3.9163076161313497
2024-10-07,Ukraine,Europe,17168,10301,4.635749667027017
2024-10-07,United Kingdom,Europe,13999,5766,0.9787708853144236
2024-10-07,Australia,Oceania,11043,2323,0.5999622046250109
2024-10-07,India,Asia,10759,6835,1.0183975718659781
2024-10-07,Pakistan,Asia,7904,4281,1.4734465263001542
2024-10-07,Germany,Europe,7411,2612,1.293166889168712
2024-10-07,Canada,North America,6343,2278,0.4496023413353782
2024-10-07,China,Asia,5839,3136,1.6704693002578634
2024-10-07,Palestine,Asia,5465,2634,0.7325700538752073
2024-10-07,Mexico,North America,4678,2735,1.8452230878413032
2024-10-14,Israel,Asia,125160,43529,38.17113416277335
2024-10-14,United States,North America,104427,42305,7.512650157622684
2024-10-14,Lebanon,Asia,21068,9280,5.623610072416024
2024-10-14,India,Asia,18725,11118,1.8070632625408216
2024-10-14,Russia,Europe,18470,11383,5.965930056523227
2024-10-14,Canada,North America,15449,5042,1.6367485881099773
2024-10-14,Ukraine,Europe,15049,8684,4.377594986388962
2024-10-14,Iran,Asia,13897,6531,3.580274394454042
2024-10-14,United Kingdom,Europe,12542,5674,1.1430650698891598
2024-10-14,Australia,Oceania,8370,1975,0.5467550349862803
2024-10-14,Mexico,North America,6688,3060,1.6234028199211183
2024-10-14,Germany,Europe,6417,2530,1.2997736982122159
2024-10-14,China,Asia,5601,3286,1.9223992353216204
2024-10-14,Palestine,Asia,4960,2629,0.7174860048677587
2024-10-14,Pakistan,Asia,4647,3320,0.9841656139292613
2024-10-21,United States,North America,108321,43553,6.040377722611371
2024-10-21,Israel,Asia,97689,38534,32.56030875199399
2024-10-21,Iran,Asia,28391,10311,7.8735502902579215
2024-10-21,Russia,Europe,22647,13002,6.990344236221138
2024-10-21,Lebanon,Asia,20321,8622,5.154855103131668
2024-10-21,Ukraine,Europe,16975,9019,4.722159636309777
2024-10-21,United Kingdom,Europe,16120,6305,1.2380358265434561
2024-10-21,India,Asia,10500,7416,0.8285831423954176
2024-10-21,Turkey,Asia,10451,4441,2.8032705023073037
2024-10-21,Australia,Oceania,8428,2290,0.723580425889091
2024-10-21,Canada,North America,7121,2721,0.41104250925295494
2024-10-21,North Korea,Asia,7024,2287,0.7241953160289952
2024-10-21,Mexico,North America,5884,3598,1.8453262168403002
2024-10-21,China,Asia,4464,2679,1.7646731012459567
2024-10-21,Pakistan,Asia,4145,2964,0.8416770004540695
2024-10-28,United States,North America,103395,41270,7.336428583922745
2024-10-28,Israel,Asia,77826,31946,27.19922603444013
2024-10-28,Russia,Europe,23589,13148,7.329248410627769
2024-10-28,Ukraine,Europe,18224,9585,5.226059456717175
2024-10-28,Lebanon,Asia,17569,7152,4.504610946380894
2024-10-28,United Kingdom,Europe,15590,5428,1.0893999145037903
2024-10-28,Iran,Asia,14813,6853,4.384258669686354
2024-10-28,Canada,North America,11140,2917,0.7215577896572951
2024-10-28,India,Asia,9323,5609,0.8770903368100567
2024-10-28,Australia,Oceania,9184,2094,0.6604980804573255
2024-10-28,North Korea,Asia,7679,2673,1.658169576906623
2024-10-28,Palestine,Asia,7601,2713,0.9626681915781503
2024-10-28,Spain,Europe,4879,1972,1.2370504833775329
2024-10-28,France,Europe,4150,1789,1.1947255763709246
2024-10-28,Venezuela,South America,3943,1192,0.8982497620950559
2024-11-04,United States,North America,113186,46493,15.845824120152317
2024-11-04,Israel,Asia,47578,21699,23.043220458924342
2024-11-04,Russia,Europe,18861,11000,8.654950649068953
2024-11-04,Ukraine,Europe,17176,9554,5.83783515752471
2024-11-04,United Kingdom,Europe,12759,5441,1.326361666406238
2024-11-04,Iran,Asia,11340,4954,3.3136472167848066
2024-11-04,Australia,Oceania,9494,2300,0.8788503540508152
2024-11-04,India,Asia,8454,5883,1.7112228253505903
2024-11-04,Canada,North America,8112,3365,0.8308831357412917
2024-11-04,Lebanon,Asia,6662,3720,2.4458942993769672
2024-11-04,Pakistan,Asia,5161,2776,1.2646876190363738
2024-11-04,China,Asia,5026,2515,1.864181399093605
2024-11-04,Germany,Europe,4845,1932,1.0096648688148295
2024-11-04,France,Europe,4523,1909,1.3958718461655626
2024-11-04,Mexico,North America,3823,2396,1.2324188518887509
2024-11-11,United States,North America,95346,40252,7.306112049088797
2024-11-11,Israel,Asia,57879,22121,21.28367404799931
2024-11-11,Russia,Europe,26207,13905,10.72575478221639
2024-11-11,Ukraine,Europe,23619,11261,9.400638720681254
2024-11-11,Lebanon,Asia,11792,5346,4.161727689088678
2024-11-11,United Kingdom,Europe,11567,5207,1.4091432041891223
2024-11-11,India,Asia,9937,7338,1.2048383957383537
2024-11-11,Australia,Oceania,9825,2278,0.727770602226151
2024-11-11,Canada,North America,6773,2531,0.5396315749329672
2024-11-11,Iran,Asia,6747,3046,1.899709246831267
2024-11-11,Haiti,North America,6484,1408,3.303332580645165
2024-11-11,China,Asia,4647,2628,2.0820203113183586
