mention_week,conflict_continent,conflict_country_name,material_conflict_mentions
2020-04-20,Africa,Morocco,326002
2020-04-20,Africa,Mozambique,56277
2020-04-20,Africa,Namibia,38158
2020-04-20,Africa,Niger,151809
2020-04-20,Africa,Nigeria,2231053
2020-04-20,Africa,Republic of Congo,147746
2020-04-20,Africa,Reunion,13213
2020-04-20,Africa,Rwanda,120804
2020-04-20,Africa,Senegal,82865
2020-04-20,Africa,Seychelles,3377
2020-04-20,Africa,Sierra Leone,32162
2020-04-20,Africa,Somalia,758528
2020-04-20,Africa,South Africa,1060215
2020-04-20,Africa,South Sudan,213476
2020-04-20,Africa,Sudan,458294
2020-04-20,Africa,Tanzania,100507
2020-04-20,Africa,Togo,17705
2020-04-20,Africa,Tunisia,473621
2020-04-20,Africa,Uganda,250544
2020-04-20,Africa,Zambia,53723
2020-04-20,Africa,Zimbabwe,424008
2020-04-20,Africa,eSwatini,7647
2020-04-20,Asia,Afghanistan,3295143
2020-04-20,Asia,Armenia,323718
2020-04-20,Asia,Azerbaijan,231380
2020-04-20,Asia,Bahrain,210624
2020-04-20,Asia,Bangladesh,1306615
2020-04-20,Asia,Bhutan,7228
2020-04-20,Asia,Brunei,34852
2020-04-20,Asia,Cambodia,185169
2020-04-20,Asia,China,3192074
2020-04-20,Asia,East Timor,6610
2020-04-20,Asia,Georgia,51611
2020-04-20,Asia,Hong Kong,309011
2020-04-20,Asia,India,4416012
2020-04-20,Asia,Indonesia,1247480
2020-04-20,Asia,Iran,3329045
2020-04-20,Asia,Iraq,4206977
2020-04-20,Asia,Israel,9720704
2020-04-20,Asia,Japan,1063452
2020-04-20,Asia,Jordan,483718
2020-04-20,Asia,Kazakhstan,112766
2020-04-20,Asia,Kuwait,146683
2020-04-20,Asia,Kyrgyzstan,55727
2020-04-20,Asia,Laos,20637
2020-04-20,Asia,Lebanon,727918
2020-04-20,Asia,Macau,9424
2020-04-20,Asia,Malaysia,538242
2020-04-20,Asia,Maldives,69749
2020-04-20,Asia,Mongolia,18073
2020-04-20,Asia,Myanmar,349531
2020-04-20,Asia,Nepal,199967
2020-04-20,Asia,North Korea,1259711
2020-04-20,Asia,Oman,55111
2020-04-20,Asia,Pakistan,3099407
2020-04-20,Asia,Palestine,1382612
2020-04-20,Asia,Philippines,1460885
2020-04-20,Asia,Qatar,237940
2020-04-20,Asia,Saudi Arabia,2625840
2020-04-20,Asia,Singapore,199146
2020-04-20,Asia,South Korea,1011335
2020-04-20,Asia,Sri Lanka,370591
2020-04-20,Asia,Syria,8600799
2020-04-20,Asia,Taiwan,153596
2020-04-20,Asia,Tajikistan,47521
2020-04-20,Asia,Thailand,503324
2020-04-20,Asia,Turkey,5635150
2020-04-20,Asia,Turkmenistan,36443
2020-04-20,Asia,United Arab Emirates,289339
2020-04-20,Asia,Uzbekistan,67030
2020-04-20,Asia,Vietnam,469568
2020-04-20,Asia,Yemen,1877847
2020-04-20,Europe,Albania,407276
2020-04-20,Europe,Andorra,4294
2020-04-20,Europe,Austria,263824
2020-04-20,Europe,Bailiwick of Guernsey,4966
2020-04-20,Europe,Bailiwick of Jersey,111653
2020-04-20,Europe,Belarus,199300
2020-04-20,Europe,Belgium,999393
2020-04-20,Europe,Bosnia and Herzegovina,92790
2020-04-20,Europe,Bulgaria,204739
2020-04-20,Europe,Croatia,213556
2020-04-20,Europe,Cyprus,106394
2020-04-20,Europe,Czech Republic,168472
2020-04-20,Europe,Denmark,341166
2020-04-20,Europe,Estonia,53340
2020-04-20,Europe,Finland,142503
2020-04-20,Europe,France,4030007
2020-04-20,Europe,Germany,2522029
2020-04-20,Europe,Greece,895027
2020-04-20,Europe,Hungary,304809
2020-04-20,Europe,Iceland,44017
2020-04-20,Europe,Ireland,671160
2020-04-20,Europe,Italy,1617174
2020-04-20,Europe,Kosovo,132109
2020-04-20,Europe,Latvia,52459
2020-04-20,Europe,Lithuania,104740
2020-04-20,Europe,Luxembourg,27367
2020-04-20,Europe,Malta,77872
2020-04-20,Europe,Moldova,98911
2020-04-20,Europe,Montenegro,33365
2020-04-20,Europe,Netherlands,509166
2020-04-20,Europe,North Macedonia,311166
2020-04-20,Europe,Norway,264597
2020-04-20,Europe,Poland,540394
2020-04-20,Europe,Portugal,188221
2020-04-20,Europe,Romania,628996
2020-04-20,Europe,Russia,7038979
2020-04-20,Europe,Serbia,504269
2020-04-20,Europe,Slovakia,77356
2020-04-20,Europe,Slovenia,47754
2020-04-20,Europe,Spain,1580398
2020-04-20,Europe,Sweden,862906
2020-04-20,Europe,Switzerland,469357
2020-04-20,Europe,Ukraine,3067080
2020-04-20,Europe,United Kingdom,6829307
2020-04-20,Europe,Vatican City,22881
2020-04-20,North America,Bahamas,75273
2020-04-20,North America,Barbados,12077
2020-04-20,North America,Belize,37969
2020-04-20,North America,Bermuda,9604
2020-04-20,North America,Canada,3125667
2020-04-20,North America,Costa Rica,26680
2020-04-20,North America,Cuba,377605
2020-04-20,North America,Dominica,8162
2020-04-20,North America,Dominican Republic,55737
2020-04-20,North America,El Salvador,165449
2020-04-20,North America,Greenland,10968
2020-04-20,North America,Grenada,8071
2020-04-20,North America,Guadeloupe,24046
2020-04-20,North America,Guatemala,234342
2020-04-20,North America,Haiti,130148
2020-04-20,North America,Honduras,218013
2020-04-20,North America,Jamaica,105301
2020-04-20,North America,Martinique,3469
2020-04-20,North America,Mexico,2628915
2020-04-20,North America,Nicaragua,149816
2020-04-20,North America,Panama,134382
2020-04-20,North America,Puerto Rico,97237
2020-04-20,North America,Saint Kitts and Nevis,275
2020-04-20,North America,Saint Lucia,2023
2020-04-20,North America,Trinidad and Tobago,48881
2020-04-20,North America,United States,70656852
2020-04-20,North America,"Virgin Islands, U.S.",4651
2020-04-20,Oceania,American Samoa,1823
2020-04-20,Oceania,Australia,4175178
2020-04-20,Oceania,Cook Islands,570
2020-04-20,Oceania,Fiji,37043
2020-04-20,Oceania,Guam,49523
2020-04-20,Oceania,Micronesia,2377
2020-04-20,Oceania,New Zealand,485750
2020-04-20,Oceania,Oceania,3595
2020-04-20,Oceania,Oceans,62072
2020-04-20,Oceania,Palau,5266
2020-04-20,Oceania,Papua New Guinea,38044
2020-04-20,Oceania,Solomon Islands,3552
2020-04-20,Oceania,Tonga,4975
2020-04-20,South America,Argentina,459133
2020-04-20,South America,Bolivia,170480
2020-04-20,South America,Brazil,1181313
2020-04-20,South America,Chile,320100
2020-04-20,South America,Colombia,615349
2020-04-20,South America,Ecuador,158838
2020-04-20,South America,Guyana,40570
2020-04-20,South America,Paraguay,70393
2020-04-20,South America,Peru,339660
2020-04-20,South America,Suriname,6164
2020-04-20,South America,Uruguay,55845
2020-04-20,South America,Venezuela,1159442
2020-04-27,Africa,Algeria,201865
2020-04-27,Africa,Angola,104218
2020-04-27,Africa,Benin,33734
2020-04-27,Africa,Botswana,21441
2020-04-27,Africa,Burkina Faso,197915
2020-04-27,Africa,Burundi,142188
2020-04-27,Africa,Cameroon,180662
2020-04-27,Africa,Central African Republic,104728
2020-04-27,Africa,Chad,142537
2020-04-27,Africa,Comoros,2232
2020-04-27,Africa,Democratic Republic of Congo,78370
2020-04-27,Africa,Djibouti,42692
2020-04-27,Africa,Egypt,2368706
2020-04-27,Africa,Eritrea,41047
2020-04-27,Africa,Ethiopia,194495
2020-04-27,Africa,Gabon,19600
2020-04-27,Africa,Gambia,73417
2020-04-27,Africa,Ghana,294515
2020-04-27,Africa,Guinea,53260
2020-04-27,Africa,Ivory Coast,72615
2020-04-27,Africa,Kenya,702576
2020-04-27,Africa,Lesotho,17104
2020-04-27,Africa,Liberia,48328
2020-04-27,Africa,Libya,1007976
2020-04-27,Africa,Madagascar,13567
2020-04-27,Africa,Malawi,52767
2020-04-27,Africa,Mali,396466
2020-04-27,Africa,Mauritania,31308
2020-04-27,Africa,Mauritius,48562
2020-04-27,Africa,Mayotte,1222
2020-04-27,Africa,Morocco,326340
2020-04-27,Africa,Mozambique,56515
2020-04-27,Africa,Namibia,38194
2020-04-27,Africa,Niger,152000
2020-04-27,Africa,Nigeria,2235543
2020-04-27,Africa,Republic of Congo,147781
2020-04-27,Africa,Reunion,13219
2020-04-27,Africa,Rwanda,120894
2020-04-27,Africa,Senegal,82946
2020-04-27,Africa,Seychelles,3389
2020-04-27,Africa,Sierra Leone,32248
2020-04-27,Africa,Somalia,759396
2020-04-27,Africa,South Africa,1062250
2020-04-27,Africa,South Sudan,213558
2020-04-27,Africa,Sudan,458667
2020-04-27,Africa,Tanzania,100617
2020-04-27,Africa,Togo,17707
2020-04-27,Africa,Tunisia,473823
2020-04-27,Africa,Uganda,251029
2020-04-27,Africa,Western Sahara,2625
2020-04-27,Africa,Zambia,53835
2020-04-27,Africa,Zimbabwe,424483
2020-04-27,Africa,eSwatini,7695
2020-04-27,Antarctica,Antarctica,4357
2020-04-27,Asia,Afghanistan,3298566
2020-04-27,Asia,Armenia,324141
2020-04-27,Asia,Azerbaijan,231634
2020-04-27,Asia,Bahrain,210689
2020-04-27,Asia,Bangladesh,1308053
2020-04-27,Asia,Bhutan,7229
2020-04-27,Asia,Brunei,34909
2020-04-27,Asia,Cambodia,185439
2020-04-27,Asia,China,3203237
2020-04-27,Asia,East Timor,6624
2020-04-27,Asia,Georgia,51723
2020-04-27,Asia,Hong Kong,309522
2020-04-27,Asia,India,4425188
2020-04-27,Asia,Indonesia,1249019
2020-04-27,Asia,Iran,3331690
2020-04-27,Asia,Iraq,4208925
2020-04-27,Asia,Israel,9738046
2020-04-27,Asia,Japan,1064890
2020-04-27,Asia,Jordan,484151
2020-04-27,Asia,Kazakhstan,112930
2020-04-27,Asia,Kuwait,146774
2020-04-27,Asia,Kyrgyzstan,55852
2020-04-27,Asia,Laos,20649
2020-04-27,Asia,Lebanon,729640
2020-04-27,Asia,Macau,9424
2020-04-27,Asia,Malaysia,538921
2020-04-27,Asia,Maldives,69756
2020-04-27,Asia,Mongolia,18125
2020-04-27,Asia,Myanmar,349721
2020-04-27,Asia,Nepal,200106
2020-04-27,Asia,North Korea,1261839
2020-04-27,Asia,Oman,55140
2020-04-27,Asia,Pakistan,3103544
2020-04-27,Asia,Palestine,1385194
2020-04-27,Asia,Paracel Islands,652
2020-04-27,Asia,Philippines,1462225
2020-04-27,Asia,Qatar,237998
2020-04-27,Asia,Saudi Arabia,2627139
2020-04-27,Asia,Singapore,199480
2020-04-27,Asia,South Korea,1014932
2020-04-27,Asia,Sri Lanka,371053
2020-04-27,Asia,Syria,8604659
2020-04-27,Asia,Taiwan,153834
2020-04-27,Asia,Tajikistan,47642
2020-04-27,Asia,Thailand,503594
2020-04-27,Asia,Turkey,5638829
2020-04-27,Asia,Turkmenistan,36470
2020-04-27,Asia,United Arab Emirates,289758
2020-04-27,Asia,Uzbekistan,67162
2020-04-27,Asia,Vietnam,471071
2020-04-27,Asia,Yemen,1879219
2020-04-27,Europe,Albania,407609
2020-04-27,Europe,Andorra,4298
2020-04-27,Europe,Austria,264090
2020-04-27,Europe,Bailiwick of Guernsey,4974
2020-04-27,Europe,Bailiwick of Jersey,111872
2020-04-27,Europe,Belarus,199612
2020-04-27,Europe,Belgium,999884
2020-04-27,Europe,Bosnia and Herzegovina,92819
2020-04-27,Europe,Bulgaria,204999
2020-04-27,Europe,Croatia,213890
2020-04-27,Europe,Cyprus,106467
2020-04-27,Europe,Czech Republic,168884
2020-04-27,Europe,Denmark,341560
2020-04-27,Europe,Estonia,53385
2020-04-27,Europe,Finland,142739
2020-04-27,Europe,France,4033442
2020-04-27,Europe,Germany,2527717
2020-04-27,Europe,Gibraltar,19320
2020-04-27,Europe,Greece,896055
2020-04-27,Europe,Hungary,305150
2020-04-27,Europe,Iceland,44047
2020-04-27,Europe,Ireland,672022
2020-04-27,Europe,Italy,1620230
2020-04-27,Europe,Kosovo,132233
2020-04-27,Europe,Latvia,52502
2020-04-27,Europe,Lithuania,104823
2020-04-27,Europe,Luxembourg,27422
2020-04-27,Europe,Malta,78009
2020-04-27,Europe,Moldova,99241
2020-04-27,Europe,Monaco,8039
2020-04-27,Europe,Montenegro,33384
2020-04-27,Europe,Netherlands,509786
2020-04-27,Europe,North Macedonia,311253
2020-04-27,Europe,Norway,265743
2020-04-27,Europe,Poland,541420
2020-04-27,Europe,Portugal,188775
2020-04-27,Europe,Romania,630134
2020-04-27,Europe,Russia,7047726
2020-04-27,Europe,Serbia,504732
2020-04-27,Europe,Slovakia,77477
2020-04-27,Europe,Slovenia,47795
2020-04-27,Europe,Spain,1583103
2020-04-27,Europe,Sweden,864647
2020-04-27,Europe,Switzerland,469934
2020-04-27,Europe,Ukraine,3071290
2020-04-27,Europe,United Kingdom,6843605
2020-04-27,Europe,Vatican City,22881
2020-04-27,North America,Antigua and Barbuda,5800
2020-04-27,North America,Aruba,3142
2020-04-27,North America,Bahamas,75355
2020-04-27,North America,Barbados,12131
2020-04-27,North America,Belize,38001
2020-04-27,North America,Bermuda,9610
2020-04-27,North America,Canada,3137671
2020-04-27,North America,Cayman Islands,3045
2020-04-27,North America,Costa Rica,26760
2020-04-27,North America,Cuba,378961
2020-04-27,North America,Dominica,8165
2020-04-27,North America,Dominican Republic,55771
2020-04-27,North America,El Salvador,166218
2020-04-27,North America,Greenland,10972
2020-04-27,North America,Grenada,8071
2020-04-27,North America,Guadeloupe,24070
2020-04-27,North America,Guatemala,235102
2020-04-27,North America,Haiti,130198
2020-04-27,North America,Honduras,218388
2020-04-27,North America,Jamaica,105443
2020-04-27,North America,Martinique,3474
2020-04-27,North America,Mexico,2631918
2020-04-27,North America,Montserrat,2708
2020-04-27,North America,Nicaragua,149934
2020-04-27,North America,Panama,134482
2020-04-27,North America,Puerto Rico,97383
2020-04-27,North America,Saint Kitts and Nevis,291
2020-04-27,North America,Trinidad and Tobago,48928
2020-04-27,North America,United States,70773957
2020-04-27,North America,"Virgin Islands, U.S.",4694
2020-04-27,Oceania,Australia,4181789
2020-04-27,Oceania,Cook Islands,570
2020-04-27,Oceania,Fiji,37070
2020-04-27,Oceania,Guam,49583
2020-04-27,Oceania,Marshall Islands,5983
2020-04-27,Oceania,New Zealand,487507
2020-04-27,Oceania,Oceans,62201
2020-04-27,Oceania,Palau,5273
2020-04-27,Oceania,Papua New Guinea,38050
2020-04-27,Oceania,Samoa,11394
2020-04-27,Oceania,Solomon Islands,3560
2020-04-27,Oceania,Vanuatu,4398
2020-04-27,South America,Argentina,460514
2020-04-27,South America,Bolivia,170786
2020-04-27,South America,Brazil,1184535
2020-04-27,South America,Chile,320517
2020-04-27,South America,Colombia,616647
2020-04-27,South America,Ecuador,158957
2020-04-27,South America,Guyana,40630
2020-04-27,South America,Paraguay,70445
2020-04-27,South America,Peru,340278
2020-04-27,South America,Suriname,6177
2020-04-27,South America,Uruguay,55949
2020-04-27,South America,Venezuela,1162020
2020-05-04,Africa,Algeria,202029
2020-05-04,Africa,Angola,104294
2020-05-04,Africa,Benin,33774
2020-05-04,Africa,Botswana,21488
2020-05-04,Africa,Burkina Faso,198104
2020-05-04,Africa,Burundi,142264
2020-05-04,Africa,Cameroon,180954
2020-05-04,Africa,Central African Republic,104738
2020-05-04,Africa,Chad,142597
2020-05-04,Africa,Democratic Republic of Congo,78429
2020-05-04,Africa,Egypt,2370704
2020-05-04,Africa,Eritrea,41059
2020-05-04,Africa,Ethiopia,194950
2020-05-04,Africa,Gabon,19609
2020-05-04,Africa,Gambia,73439
2020-05-04,Africa,Ghana,295541
2020-05-04,Africa,Guinea,53328
2020-05-04,Africa,Ivory Coast,72693
2020-05-04,Africa,Kenya,703684
2020-05-04,Africa,Lesotho,17486
2020-05-04,Africa,Liberia,48422
2020-05-04,Africa,Libya,1011347
2020-05-04,Africa,Madagascar,13805
2020-05-04,Africa,Malawi,52840
2020-05-04,Africa,Mali,396851
2020-05-04,Africa,Mauritania,31316
2020-05-04,Africa,Mauritius,48669
2020-05-04,Africa,Mayotte,1225
2020-05-04,Africa,Morocco,326629
2020-05-04,Africa,Mozambique,56652
2020-05-04,Africa,Namibia,38255
2020-05-04,Africa,Niger,152189
2020-05-04,Africa,Nigeria,2240299
2020-05-04,Africa,Republic of Congo,147805
2020-05-04,Africa,Reunion,13253
2020-05-04,Africa,Rwanda,120998
2020-05-04,Africa,Sao Tome and Principe,1146
2020-05-04,Africa,Senegal,82996
2020-05-04,Africa,Seychelles,3391
2020-05-04,Africa,Sierra Leone,32321
2020-05-04,Africa,Somalia,759966
2020-05-04,Africa,South Africa,1064330
2020-05-04,Africa,South Sudan,213588
2020-05-04,Africa,Sudan,459564
2020-05-04,Africa,Tanzania,100672
2020-05-04,Africa,Togo,17720
2020-05-04,Africa,Tunisia,473975
2020-05-04,Africa,Uganda,251354
2020-05-04,Africa,Zambia,53851
2020-05-04,Africa,Zimbabwe,425061
2020-05-04,Africa,eSwatini,7703
2020-05-04,Antarctica,Antarctica,4360
2020-05-04,Asia,Afghanistan,3301793
2020-05-04,Asia,Armenia,324601
2020-05-04,Asia,Azerbaijan,232001
2020-05-04,Asia,Bahrain,210809
2020-05-04,Asia,Bangladesh,1309095
2020-05-04,Asia,Bhutan,7247
2020-05-04,Asia,Brunei,34998
2020-05-04,Asia,Cambodia,185627
2020-05-04,Asia,China,3214746
2020-05-04,Asia,East Timor,6630
2020-05-04,Asia,Georgia,52187
2020-05-04,Asia,Hong Kong,309913
2020-05-04,Asia,India,4436131
2020-05-04,Asia,Indonesia,1250611
2020-05-04,Asia,Iran,3337206
2020-05-04,Asia,Iraq,4212009
2020-05-04,Asia,Israel,9754248
2020-05-04,Asia,Japan,1066624
2020-05-04,Asia,Jordan,484723
2020-05-04,Asia,Kazakhstan,113125
2020-05-04,Asia,Kuwait,146961
2020-05-04,Asia,Kyrgyzstan,56069
2020-05-04,Asia,Laos,20661
2020-05-04,Asia,Lebanon,730230
2020-05-04,Asia,Malaysia,539351
2020-05-04,Asia,Maldives,69880
2020-05-04,Asia,Mongolia,18171
2020-05-04,Asia,Myanmar,349870
2020-05-04,Asia,Nepal,200843
2020-05-04,Asia,North Korea,1262433
2020-05-04,Asia,Oman,55181
2020-05-04,Asia,Pakistan,3107754
2020-05-04,Asia,Palestine,1388311
2020-05-04,Asia,Philippines,1463915
2020-05-04,Asia,Qatar,238084
2020-05-04,Asia,Saudi Arabia,2628222
2020-05-04,Asia,Singapore,199766
2020-05-04,Asia,South Korea,1016709
2020-05-04,Asia,Sri Lanka,371381
2020-05-04,Asia,Syria,8607933
2020-05-04,Asia,Taiwan,154120
2020-05-04,Asia,Tajikistan,47775
2020-05-04,Asia,Thailand,503961
2020-05-04,Asia,Turkey,5642624
2020-05-04,Asia,Turkmenistan,36500
2020-05-04,Asia,United Arab Emirates,290307
2020-05-04,Asia,Uzbekistan,67191
2020-05-04,Asia,Vietnam,471880
2020-05-04,Asia,Yemen,1880538
2020-05-04,Europe,Albania,407903
2020-05-04,Europe,Andorra,4305
2020-05-04,Europe,Austria,264324
2020-05-04,Europe,Bailiwick of Guernsey,4980
2020-05-04,Europe,Bailiwick of Jersey,112218
2020-05-04,Europe,Belarus,200156
2020-05-04,Europe,Belgium,1000317
2020-05-04,Europe,Bosnia and Herzegovina,92865
2020-05-04,Europe,Bulgaria,205222
2020-05-04,Europe,Croatia,214221
2020-05-04,Europe,Cyprus,106582
2020-05-04,Europe,Czech Republic,169359
2020-05-04,Europe,Denmark,341793
2020-05-04,Europe,Estonia,53439
2020-05-04,Europe,Finland,142878
2020-05-04,Europe,France,4036574
2020-05-04,Europe,Germany,2533016
2020-05-04,Europe,Gibraltar,19326
2020-05-04,Europe,Greece,897352
2020-05-04,Europe,Hungary,305383
2020-05-04,Europe,Iceland,44347
2020-05-04,Europe,Ireland,672945
2020-05-04,Europe,Italy,1623878
2020-05-04,Europe,Kosovo,132249
2020-05-04,Europe,Latvia,52599
2020-05-04,Europe,Lithuania,104937
2020-05-04,Europe,Luxembourg,27464
2020-05-04,Europe,Malta,78089
2020-05-04,Europe,Moldova,99492
2020-05-04,Europe,Montenegro,33397
2020-05-04,Europe,Netherlands,510415
2020-05-04,Europe,North Macedonia,311388
2020-05-04,Europe,Norway,266575
2020-05-04,Europe,Poland,542458
2020-05-04,Europe,Portugal,189072
2020-05-04,Europe,Romania,630910
2020-05-04,Europe,Russia,7058428
2020-05-04,Europe,Serbia,505122
2020-05-04,Europe,Slovakia,77537
2020-05-04,Europe,Slovenia,47880
2020-05-04,Europe,Spain,1586075
2020-05-04,Europe,Sweden,865520
2020-05-04,Europe,Switzerland,470385
2020-05-04,Europe,Ukraine,3075632
2020-05-04,Europe,United Kingdom,6856979
2020-05-04,Europe,Vatican City,22888
2020-05-04,North America,Aruba,3145
2020-05-04,North America,Bahamas,75455
2020-05-04,North America,Barbados,12146
2020-05-04,North America,Belize,38025
2020-05-04,North America,Bermuda,9623
2020-05-04,North America,Canada,3144206
2020-05-04,North America,Costa Rica,26799
2020-05-04,North America,Cuba,379281
2020-05-04,North America,Dominica,8170
2020-05-04,North America,Dominican Republic,55812
2020-05-04,North America,El Salvador,166454
2020-05-04,North America,Greenland,10972
2020-05-04,North America,Grenada,8077
2020-05-04,North America,Guadeloupe,24090
2020-05-04,North America,Guatemala,235533
2020-05-04,North America,Haiti,130423
2020-05-04,North America,Honduras,218965
2020-05-04,North America,Jamaica,105670
2020-05-04,North America,Martinique,3477
2020-05-04,North America,Mexico,2635080
2020-05-04,North America,Nicaragua,150016
2020-05-04,North America,Panama,134611
2020-05-04,North America,Puerto Rico,97477
2020-05-04,North America,Trinidad and Tobago,48955
2020-05-04,North America,United States,70910670
2020-05-04,North America,"Virgin Islands, U.S.",4706
2020-05-04,Oceania,Australia,4189394
2020-05-04,Oceania,Fiji,37109
2020-05-04,Oceania,Guam,50067
2020-05-04,Oceania,Kiribati,5912
2020-05-04,Oceania,Marshall Islands,5989
2020-05-04,Oceania,New Zealand,488662
2020-05-04,Oceania,Oceania,3595
2020-05-04,Oceania,Oceans,62250
2020-05-04,Oceania,Palau,5285
2020-05-04,Oceania,Papua New Guinea,38078
2020-05-04,Oceania,Samoa,11397
2020-05-04,Oceania,Solomon Islands,3574
2020-05-04,Oceania,Tonga,4988
2020-05-04,Oceania,Tuvalu,1382
2020-05-04,South America,Argentina,461468
2020-05-04,South America,Bolivia,170994
2020-05-04,South America,Brazil,1187565
2020-05-04,South America,Chile,320826
2020-05-04,South America,Colombia,618820
2020-05-04,South America,Ecuador,159103
2020-05-04,South America,Guyana,40652
2020-05-04,South America,Paraguay,70493
2020-05-04,South America,Peru,340712
2020-05-04,South America,Suriname,6192
2020-05-04,South America,Uruguay,56041
