mention_week,media_continent,media_country,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events
2026-01-05,South America,Brazil,Argentina,South America,0,0
2026-01-05,South America,Venezuela,Colombia,South America,7,6
2026-01-05,South America,Argentina,Russia,Europe,10,7
2026-01-05,South America,Argentina,Argentina,South America,13,13
2026-01-05,South America,Peru,Venezuela,South America,31,7
2026-01-05,South America,Colombia,Venezuela,South America,6,6
2026-01-05,South America,Venezuela,Iran,Asia,4,4
2026-01-05,South America,Argentina,Russia,Europe,6,5
2026-01-05,South America,Colombia,United States,North America,21,17
2026-01-05,South America,Colombia,Russia,Europe,3,3
2026-01-05,South America,Colombia,Colombia,South America,112,92
2026-01-05,South America,Colombia,Spain,Europe,2,2
2026-01-05,South America,Argentina,Venezuela,South America,4,3
2026-01-05,South America,Brazil,Russia,Europe,2,2
2026-01-05,South America,Chile,Peru,South America,6,6
2026-01-05,South America,Ecuador,United States,North America,1,1
2026-01-05,South America,Paraguay,Venezuela,South America,20,17
2026-01-05,South America,Argentina,Spain,Europe,9,9
2026-01-05,South America,Colombia,Spain,Europe,16,13
2026-01-05,South America,Argentina,Iran,Asia,49,29
2026-01-05,South America,Brazil,Venezuela,South America,0,0
2026-01-05,South America,Brazil,Argentina,South America,27,4
2026-01-05,South America,Colombia,Colombia,South America,6,6
2026-01-05,South America,Chile,Iran,Asia,7,7
2026-01-05,South America,Argentina,United States,North America,69,50
2026-01-05,South America,Venezuela,Sweden,Europe,8,8
2026-01-05,South America,Argentina,Iran,Asia,2,2
2026-01-05,South America,Brazil,United States,North America,4,4
2026-01-05,South America,Brazil,Russia,Europe,0,0
2026-01-05,South America,Venezuela,United States,North America,43,38
2026-01-05,South America,Venezuela,Venezuela,South America,4,4
2026-01-05,South America,Argentina,Argentina,South America,5,5
2026-01-05,South America,Uruguay,Iran,Asia,0,0
2026-01-05,South America,Argentina,Venezuela,South America,6,5
2026-01-05,South America,Peru,Brazil,South America,5,3
2026-01-05,South America,Guyana,Brazil,South America,4,2
2026-01-05,South America,Suriname,Venezuela,South America,6,6
2026-01-05,South America,Peru,Sweden,Europe,5,5
2026-01-05,South America,Colombia,Colombia,South America,6,5
2026-01-05,South America,Brazil,United States,North America,3,1
2026-01-05,South America,Venezuela,United States,North America,5,5
2026-01-05,South America,Venezuela,Russia,Europe,0,0
2026-01-05,South America,Argentina,Colombia,South America,6,6
2026-01-05,South America,Argentina,Venezuela,South America,224,149
2026-01-05,South America,Brazil,United States,North America,18,15
2026-01-05,South America,Venezuela,Iran,Asia,11,8
2026-01-05,South America,Peru,Russia,Europe,9,8
2026-01-05,South America,Argentina,Argentina,South America,5,3
2026-01-05,South America,Argentina,Sweden,Europe,6,6
2026-01-05,South America,Argentina,Colombia,South America,5,5
2026-01-05,South America,Peru,United States,North America,4,4
2026-01-05,South America,Argentina,United States,North America,19,18
2026-01-05,South America,Brazil,United States,North America,5,5
2026-01-05,South America,Colombia,Venezuela,South America,7,7
2026-01-05,South America,Argentina,Spain,Europe,4,3
2026-01-05,South America,Paraguay,United States,North America,13,12
2026-01-05,South America,Peru,Iran,Asia,0,0
2026-01-05,South America,Venezuela,United States,North America,14,14
2026-01-05,South America,Venezuela,Russia,Europe,3,2
2026-01-05,South America,Colombia,Sweden,Europe,9,5
2026-01-05,South America,Suriname,Venezuela,South America,5,5
2026-01-05,South America,Guyana,Venezuela,South America,14,13
2026-01-05,South America,Argentina,Russia,Europe,4,4
2026-01-05,South America,Suriname,Venezuela,South America,3,3
2026-01-05,South America,Argentina,United States,North America,27,22
2026-01-05,South America,Chile,Brazil,South America,4,4
2026-01-05,South America,Colombia,Iran,Asia,0,0
2026-01-05,South America,Colombia,Venezuela,South America,6,6
2026-01-05,South America,Peru,Brazil,South America,4,3
2026-01-05,South America,Argentina,Russia,Europe,9,5
2026-01-05,South America,Argentina,Colombia,South America,21,20
2026-01-05,South America,Suriname,Venezuela,South America,11,11
2026-01-05,South America,Brazil,Iran,Asia,8,6
2026-01-05,South America,Brazil,Colombia,South America,2,2
2026-01-05,South America,Brazil,Brazil,South America,16,11
2026-01-05,South America,Colombia,Colombia,South America,4,3
2026-01-05,South America,Brazil,Brazil,South America,614,409
2026-01-05,South America,Argentina,United States,North America,7,7
2026-01-05,South America,Brazil,Russia,Europe,1,1
2026-01-05,South America,Brazil,Russia,Europe,1,1
2026-01-05,South America,Peru,Venezuela,South America,0,0
2026-01-05,South America,Chile,Argentina,South America,8,8
2026-01-05,South America,Peru,Sweden,Europe,3,2
2026-01-05,South America,Brazil,United States,North America,10,10
2026-01-05,South America,Peru,United States,North America,4,3
2026-01-05,South America,Chile,Venezuela,South America,54,39
2026-01-05,South America,Venezuela,Iran,Asia,1,1
2026-01-05,South America,Argentina,Venezuela,South America,3,3
2026-01-05,South America,Venezuela,Venezuela,South America,213,136
2026-01-05,South America,Venezuela,Brazil,South America,8,7
2026-01-05,South America,Argentina,Venezuela,South America,85,59
2026-01-05,South America,Brazil,Iran,Asia,51,34
2026-01-05,South America,Venezuela,Russia,Europe,6,3
2026-01-05,South America,Venezuela,Sweden,Europe,14,12
2026-01-05,South America,Guyana,Venezuela,South America,6,5
2026-01-05,South America,Peru,United States,North America,22,21
2026-01-05,South America,Argentina,Venezuela,South America,8,4
2026-01-05,South America,Brazil,Colombia,South America,0,0
2026-01-05,South America,Brazil,Argentina,South America,21,7
2026-01-05,South America,Venezuela,Spain,Europe,7,4
2026-01-05,South America,Peru,Venezuela,South America,8,2
2026-01-05,South America,Venezuela,Spain,Europe,25,16
2026-01-05,South America,Guyana,United States,North America,4,4
2026-01-05,South America,Brazil,Brazil,South America,105,71
2026-01-05,South America,Paraguay,United States,North America,7,7
2026-01-05,South America,Argentina,United States,North America,18,18
2026-01-05,South America,Chile,Colombia,South America,6,4
2026-01-05,South America,Peru,Venezuela,South America,98,61
2026-01-05,South America,Brazil,Venezuela,South America,1,1
2026-01-05,South America,Colombia,United States,North America,45,43
2026-01-05,South America,Brazil,Brazil,South America,0,0
2026-01-05,South America,Venezuela,Venezuela,South America,19,16
2026-01-05,South America,Argentina,Spain,Europe,21,10
2026-01-05,South America,Uruguay,Venezuela,South America,26,23
2026-01-05,South America,Brazil,Colombia,South America,2,2
2026-01-05,South America,Colombia,Colombia,South America,60,55
2026-01-05,South America,Brazil,Colombia,South America,2,2
2026-01-05,South America,Venezuela,Spain,Europe,4,3
2026-01-05,South America,Peru,Brazil,South America,6,4
2026-01-05,South America,Brazil,Venezuela,South America,4,4
2026-01-05,South America,Argentina,United States,North America,2,2
2026-01-05,South America,Venezuela,Venezuela,South America,214,170
2026-01-05,South America,Argentina,Iran,Asia,0,0
2026-01-05,South America,Colombia,Venezuela,South America,10,9
2026-01-05,South America,Argentina,Russia,Europe,2,2
2026-01-05,South America,Argentina,Sweden,Europe,5,4
2026-01-05,South America,Colombia,United States,North America,17,12
2026-01-05,South America,Peru,Venezuela,South America,39,29
2026-01-05,South America,Brazil,Venezuela,South America,3,2
2026-01-05,South America,Bolivia,Sweden,Europe,7,7
2026-01-05,South America,Colombia,Venezuela,South America,7,7
2026-01-05,South America,Bolivia,Brazil,South America,4,3
2026-01-05,South America,Chile,Venezuela,South America,1,1
2026-01-05,South America,Guyana,Venezuela,South America,17,17
2026-01-05,South America,Uruguay,United States,North America,6,6
2026-01-05,South America,Colombia,Venezuela,South America,72,51
2026-01-05,South America,Colombia,Venezuela,South America,7,6
2026-01-05,South America,Chile,Venezuela,South America,3,3
2026-01-05,South America,Venezuela,Colombia,South America,11,10
2026-01-05,South America,Ecuador,Colombia,South America,2,2
2026-01-05,South America,Argentina,Sweden,Europe,128,95
2026-01-05,South America,Brazil,Venezuela,South America,3,2
2026-01-05,South America,Argentina,Venezuela,South America,4,4
2026-01-05,South America,Paraguay,Iran,Asia,4,4
2026-01-05,South America,Peru,Venezuela,South America,52,16
2026-01-05,South America,Colombia,Russia,Europe,8,8
2026-01-05,South America,Bolivia,Venezuela,South America,9,8
2026-01-05,South America,Venezuela,Sweden,Europe,4,4
2026-01-05,South America,Ecuador,Russia,Europe,2,2
2026-01-05,South America,Uruguay,Venezuela,South America,5,5
2026-01-05,South America,Brazil,Iran,Asia,6,1
2026-01-05,South America,Brazil,Russia,Europe,3,3
2026-01-05,South America,Argentina,United States,North America,2,2
2026-01-05,South America,Chile,Russia,Europe,9,9
2026-01-05,South America,Venezuela,Spain,Europe,11,5
2026-01-05,South America,Venezuela,Venezuela,South America,2,2
2026-01-05,South America,Suriname,United States,North America,4,4
2026-01-05,South America,Peru,Venezuela,South America,23,22
2026-01-05,South America,Brazil,Iran,Asia,0,0
2026-01-05,South America,Colombia,Colombia,South America,1,1
2026-01-05,South America,Venezuela,Venezuela,South America,3,3
2026-01-05,South America,Bolivia,Venezuela,South America,10,10
2026-01-05,South America,Argentina,United States,North America,0,0
2026-01-05,South America,Guyana,Venezuela,South America,2,2
2026-01-05,South America,Chile,Iran,Asia,9,8
2026-01-05,South America,Chile,Sweden,Europe,4,4
2026-01-05,South America,Brazil,Venezuela,South America,0,0
2025-12-29,South America,Brazil,Colombia,South America,23,12
2025-12-29,South America,Peru,Colombia,South America,12,9
2025-12-29,South America,Chile,United States,North America,6,6
2025-12-29,South America,Uruguay,United States,North America,10,9
2025-12-29,South America,Chile,Argentina,South America,6,6
2025-12-29,South America,Peru,Venezuela,South America,7,4
2025-12-29,South America,Colombia,Venezuela,South America,13,8
2025-12-29,South America,Colombia,Venezuela,South America,83,52
2025-12-29,South America,Venezuela,Venezuela,South America,7,5
2025-12-29,South America,Argentina,Peru,South America,5,5
2025-12-29,South America,Peru,Brazil,South America,1,1
2025-12-29,South America,Brazil,Brazil,South America,8,8
2025-12-29,South America,Peru,Sweden,Europe,4,3
2025-12-29,South America,Colombia,Brazil,South America,13,5
2025-12-29,South America,Chile,United States,North America,16,14
2025-12-29,South America,Argentina,Russia,Europe,14,7
2025-12-29,South America,Peru,Russia,Europe,1,1
2025-12-29,South America,Brazil,Colombia,South America,2,2
2025-12-29,South America,Chile,Russia,Europe,7,6
2025-12-29,South America,Chile,Venezuela,South America,44,33
2025-12-29,South America,Argentina,Venezuela,South America,1,1
2025-12-29,South America,Brazil,Ukraine,Europe,3,3
2025-12-29,South America,Venezuela,Sweden,Europe,15,14
2025-12-29,South America,Brazil,Ukraine,Europe,5,5
2025-12-29,South America,Guyana,Venezuela,South America,8,8
2025-12-29,South America,Colombia,Colombia,South America,17,14
2025-12-29,South America,Colombia,Venezuela,South America,5,4
2025-12-29,South America,Brazil,Venezuela,South America,4,2
2025-12-29,South America,Chile,Sweden,Europe,11,8
2025-12-29,South America,Venezuela,Brazil,South America,9,9
2025-12-29,South America,Ecuador,United States,North America,7,5
2025-12-29,South America,Brazil,Venezuela,South America,2,1
2025-12-29,South America,Colombia,Ecuador,South America,9,6
2025-12-29,South America,Venezuela,Venezuela,South America,187,92
2025-12-29,South America,Argentina,Venezuela,South America,0,0
2025-12-29,South America,Peru,Peru,South America,5,3
2025-12-29,South America,Guyana,Ukraine,Europe,5,3
2025-12-29,South America,Brazil,Venezuela,South America,99,49
2025-12-29,South America,Chile,Argentina,South America,6,5
2025-12-29,South America,Peru,Venezuela,South America,0,0
2025-12-29,South America,Bolivia,United States,North America,4,4
2025-12-29,South America,Argentina,Argentina,South America,7,7
2025-12-29,South America,Bolivia,Venezuela,South America,6,4
2025-12-29,South America,Brazil,Russia,Europe,9,7
2025-12-29,South America,Venezuela,Venezuela,South America,6,5
2025-12-29,South America,Argentina,Sweden,Europe,20,15
2025-12-29,South America,Peru,Venezuela,South America,61,43
2025-12-29,South America,Peru,United States,North America,14,11
2025-12-29,South America,Brazil,United States,North America,5,5
2025-12-29,South America,Chile,Venezuela,South America,59,43
2025-12-29,South America,Brazil,United States,North America,18,14
2025-12-29,South America,Brazil,Brazil,South America,9,8
2025-12-29,South America,Peru,Sweden,Europe,5,3
2025-12-29,South America,Guyana,United States,North America,11,11
2025-12-29,South America,Brazil,Venezuela,South America,160,63
2025-12-29,South America,Colombia,United States,North America,8,7
2025-12-29,South America,Brazil,Russia,Europe,6,5
2025-12-29,South America,Argentina,Argentina,South America,199,163
2025-12-29,South America,Chile,Russia,Europe,3,3
2025-12-29,South America,Ecuador,Ecuador,South America,83,78
2025-12-29,South America,Ecuador,United States,North America,18,13
2025-12-29,South America,Chile,United States,North America,9,9
2025-12-29,South America,Uruguay,United States,North America,4,4
2025-12-29,South America,Venezuela,United States,North America,16,12
2025-12-29,South America,Paraguay,Venezuela,South America,21,17
2025-12-29,South America,Brazil,United States,North America,19,10
2025-12-29,South America,Brazil,Colombia,South America,7,5
2025-12-29,South America,Brazil,Ukraine,Europe,5,5
2025-12-29,South America,Chile,Sweden,Europe,15,11
2025-12-29,South America,Chile,Colombia,South America,4,4
2025-12-29,South America,Guyana,Venezuela,South America,11,11
2025-12-29,South America,Brazil,Brazil,South America,6,5
2025-12-29,South America,Argentina,Ukraine,Europe,3,3
2025-12-29,South America,Paraguay,Venezuela,South America,9,9
2025-12-29,South America,Venezuela,Venezuela,South America,129,96
2025-12-29,South America,Brazil,Venezuela,South America,73,42
2025-12-29,South America,Venezuela,Russia,Europe,16,11
2025-12-29,South America,Argentina,Argentina,South America,10,5
2025-12-29,South America,Brazil,United States,North America,2,2
2025-12-29,South America,Argentina,Peru,South America,12,12
2025-12-29,South America,Suriname,Venezuela,South America,2,2
2025-12-29,South America,Ecuador,Venezuela,South America,33,31
